"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","similarityIndex"
"R10-P1","noRouteCompare",1.5,0.75,1,169,16,1,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,169,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,18,1,0.230769230769231
"R10-P1","noRouteCompare",1.5,0.75,1,169,18,2,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,169,19,1,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,169,19,2,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,169,20,1,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,169,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,21,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,169,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,22,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,169,22,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,169,23,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,169,23,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,169,24,1,0.478260869565217
"R10-P1","noRouteCompare",1.5,0.75,1,169,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,25,1,0.434782608695652
"R10-P1","noRouteCompare",1.5,0.75,1,169,25,2,0.230769230769231
"R10-P1","noRouteCompare",1.5,0.75,1,169,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,28,1,0.590909090909091
"R10-P1","noRouteCompare",1.5,0.75,1,169,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,169,29,1,0.590909090909091
"R10-P1","noRouteCompare",1.5,0.75,1,169,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,1,2,0.214285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,170,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,5,1,0.318181818181818
"R10-P1","noRouteCompare",1.5,0.75,1,170,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,6,1,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,170,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,9,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,170,10,1,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,170,10,2,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,170,11,1,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,170,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,12,1,0.45
"R10-P1","noRouteCompare",1.5,0.75,1,170,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,13,2,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,170,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,14,2,0.289473684210526
"R10-P1","noRouteCompare",1.5,0.75,1,170,15,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,170,15,2,0.289473684210526
"R10-P1","noRouteCompare",1.5,0.75,1,170,16,1,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,170,16,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,170,17,1,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,170,17,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,170,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,24,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,170,25,1,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,170,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,26,1,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,170,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,27,1,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,170,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,28,1,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,170,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,170,29,1,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,170,29,2,0.433333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,171,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,2,2,0.461538461538462
"R10-P1","noRouteCompare",1.5,0.75,1,171,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,3,2,0.230769230769231
"R10-P1","noRouteCompare",1.5,0.75,1,171,4,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,171,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,8,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,171,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,9,1,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,171,9,2,0.157894736842105
"R10-P1","noRouteCompare",1.5,0.75,1,171,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,10,2,0.157894736842105
"R10-P1","noRouteCompare",1.5,0.75,1,171,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,12,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,171,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,16,2,0.269230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,171,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,17,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,171,18,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,171,18,2,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,171,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,20,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,171,21,1,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,171,21,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,171,22,1,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,171,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,23,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,171,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,24,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,171,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,25,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,171,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,28,1,0.291666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,171,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,171,29,1,0.291666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,171,29,2,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,172,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,5,1,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,172,5,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,172,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,6,2,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,172,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,7,2,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,172,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,9,2,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,172,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,12,2,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,172,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,18,1,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,172,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,21,2,0.15
"R10-P1","noRouteCompare",1.5,0.75,1,172,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,22,2,0.475
"R10-P1","noRouteCompare",1.5,0.75,1,172,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,23,2,0.230769230769231
"R10-P1","noRouteCompare",1.5,0.75,1,172,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,24,2,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,172,25,1,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,172,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,26,1,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,172,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,28,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,29,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,172,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,1,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,173,1,2,0.421052631578947
"R10-P1","noRouteCompare",1.5,0.75,1,173,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,4,2,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,173,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,5,2,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,173,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,6,2,0.214285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,173,7,1,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,173,7,2,0.235294117647059
"R10-P1","noRouteCompare",1.5,0.75,1,173,8,1,0.566666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,173,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,13,1,0.34375
"R10-P1","noRouteCompare",1.5,0.75,1,173,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,14,1,0.4375
"R10-P1","noRouteCompare",1.5,0.75,1,173,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,16,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,173,17,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,173,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,18,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,173,18,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,173,19,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,173,19,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,173,20,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,173,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,21,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,173,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,22,1,0.642857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,173,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,23,1,0.6875
"R10-P1","noRouteCompare",1.5,0.75,1,173,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,173,24,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,173,24,2,0.388888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,173,25,1,0.45
"R10-P1","noRouteCompare",1.5,0.75,1,173,25,2,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,173,26,1,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,173,26,2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,173,27,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,173,27,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,173,28,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,173,28,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,173,29,1,0.464285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,173,29,2,1
"R10-P1","noRouteCompare",1.5,0.75,1,174,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,2,1,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,174,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,4,2,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,174,5,1,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,174,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,7,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,174,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,11,2,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,174,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,13,1,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,174,13,2,0.361111111111111
"R10-P1","noRouteCompare",1.5,0.75,1,174,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,14,2,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,174,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,15,2,0.423076923076923
"R10-P1","noRouteCompare",1.5,0.75,1,174,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,16,2,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,174,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,17,2,0.576923076923077
"R10-P1","noRouteCompare",1.5,0.75,1,174,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,18,2,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,174,19,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,174,19,2,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,174,20,1,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,174,20,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,174,21,1,0.157894736842105
"R10-P1","noRouteCompare",1.5,0.75,1,174,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,22,1,0.447368421052632
"R10-P1","noRouteCompare",1.5,0.75,1,174,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,23,1,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,174,23,2,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,174,24,1,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,174,24,2,0.361111111111111
"R10-P1","noRouteCompare",1.5,0.75,1,174,25,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,174,25,2,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,174,26,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,174,26,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,174,27,1,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,174,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,28,1,0.884615384615385
"R10-P1","noRouteCompare",1.5,0.75,1,174,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,174,29,1,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,174,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,1,1,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,175,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,4,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,175,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,5,1,0.3125
"R10-P1","noRouteCompare",1.5,0.75,1,175,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,6,1,0.3125
"R10-P1","noRouteCompare",1.5,0.75,1,175,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,7,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,175,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,9,1,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,175,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,12,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,175,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,13,2,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,175,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,21,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,175,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,23,1,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,175,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,24,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,175,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,27,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,175,27,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,175,28,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,28,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,175,29,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,175,29,2,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,176,1,1,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,176,1,2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,176,2,1,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,176,2,2,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,176,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,3,2,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,176,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,4,2,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,176,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,7,2,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,176,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,8,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,176,9,1,0.157894736842105
"R10-P1","noRouteCompare",1.5,0.75,1,176,9,2,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,176,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,10,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,176,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,12,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,176,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,176,13,1,0
