"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","H2","Q","Qnorm"
"R10-P1","noRouteCompare",1.5,0.75,1,178,13,1,0.440515690318416,0.272,0.590277777777778
"R10-P1","noRouteCompare",1.5,0.75,1,178,14,1,0.499999999999999,0.28,0.875
"R10-P1","noRouteCompare",1.5,0.75,1,178,15,1,0.333333333333333,0.282548476454294,0.607142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,178,16,1,0,0.167800453514739,0.336363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,178,17,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,178,18,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,178,19,1,0.0598046455311425,0.152199762187872,0.323232323232323
"R10-P1","noRouteCompare",1.5,0.75,1,178,20,1,1,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,178,21,1,0,0.125,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,178,22,1,0,0.347222222222222,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,178,23,1,0.224619919276669,0.216049382716049,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,178,24,1,0.25,0.277777777777778,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,178,25,1,0.196419971265535,0.208333333333333,0.41958041958042
"R10-P1","noRouteCompare",1.5,0.75,1,178,26,1,0.181642212764319,0.135802469135802,0.6875
"R10-P1","noRouteCompare",1.5,0.75,1,178,27,1,0,0.204081632653061,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,178,28,1,0.0486717248930347,0.149584487534626,0.321428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,178,29,1,0.384377847127608,0.226843100189036,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,178,30,1,0.18596196376742,0.180555555555556,0.371428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,179,1,1,0,0.326530612244898,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,179,2,1,0.333333333333334,0.355029585798817,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,179,3,1,0,0.224852071005917,0.475
"R10-P1","noRouteCompare",1.5,0.75,1,179,4,1,0.172111111856443,0.219281663516068,0.483333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,179,5,1,0.333333333333334,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,179,6,1,0,0.201183431952663,0.404761904761905
"R10-P1","noRouteCompare",1.5,0.75,1,179,7,1,0.314668521038413,0.26,0.525252525252525
"R10-P1","noRouteCompare",1.5,0.75,1,179,8,1,0.40783617806827,0.228395061728395,0.569230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,179,9,1,0.0788032465222992,0.128,0.421052631578947
"R10-P1","noRouteCompare",1.5,0.75,1,179,10,1,0,0.163265306122449,0.355555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,179,11,1,0,0.117202268431002,0.234848484848485
"R10-P1","noRouteCompare",1.5,0.75,1,179,12,1,0.216633165424271,0.213151927437642,0.427272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,179,13,1,0.166976695642006,0.195266272189349,0.423076923076923
"R10-P1","noRouteCompare",1.5,0.75,1,179,14,1,0.25645641084134,0.198347107438017,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,179,15,1,0,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,179,16,1,0,0.246913580246914,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,179,17,1,0.457806777664216,0.296296296296296,0.623376623376623
"R10-P1","noRouteCompare",1.5,0.75,1,179,18,1,1.386,0.5,1
"R10-P1","noRouteCompare",1.5,0.75,1,179,19,1,0.41311732856428,0.27681660899654,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,179,20,1,0,0.4,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,179,21,1,0.275723774069899,0.192,0.526315789473684
"R10-P1","noRouteCompare",1.5,0.75,1,179,22,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,179,23,1,0.333333333333333,0.297520661157025,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,179,24,1,0,0.222222222222222,0.45
"R10-P1","noRouteCompare",1.5,0.75,1,179,25,1,0,0.198347107438017,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,179,26,1,0.328144490757275,0.15,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,179,27,1,0,0.0888888888888889,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,179,28,1,1.609,0.48,1
"R10-P1","noRouteCompare",1.5,0.75,1,179,29,1,0.144845041071424,0.135416666666667,0.327731092436975
"R10-P1","noRouteCompare",1.5,0.75,1,179,30,1,0.172347232477111,0.1248,0.342105263157895
"R10-P1","noRouteCompare",1.5,0.75,1,180,1,1,0.0895529870448016,0.139917695473251,0.404761904761905
"R10-P1","noRouteCompare",1.5,0.75,1,180,2,1,0.456887652641058,0.333333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,180,3,1,0.420619835714305,0.413223140495868,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,180,4,1,0.031752065714278,0.100591715976331,0.2125
"R10-P1","noRouteCompare",1.5,0.75,1,180,5,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,180,6,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,180,7,1,0.18596196376742,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,180,8,1,0.0247114537936026,0.09375,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,180,9,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,180,10,1,0,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,180,11,1,0.0629072918469557,0.203125,0.433333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,180,12,1,0.254803508424256,0.2,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,180,13,1,0.156802637393764,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,180,14,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,180,15,1,0.500000000000001,0.36,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,180,16,1,0.5,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,180,17,1,0,0.204081632653061,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,180,18,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,180,19,1,0.141988517739544,0.201183431952663,0.425
"R10-P1","noRouteCompare",1.5,0.75,1,180,20,1,0,0.103806228373702,0.227272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,180,21,1,0.390653582460027,0.204081632653061,0.606060606060606
"R10-P1","noRouteCompare",1.5,0.75,1,180,22,1,0.210309917857152,0.21875,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,180,23,1,0.266319563348789,0.231404958677686,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,180,24,1,0.17376534287144,0.27681660899654,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,180,25,1,0,0.111111111111111,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,180,26,1,0,0.173469387755102,0.377777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,180,27,1,0,0.142011834319527,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,180,28,1,0,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,180,29,1,0.387690040361665,0.259259259259259,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,180,30,1,0.0450547639944459,0.120982986767486,0.313725490196078
"R10-P1","noRouteCompare",1.5,0.75,1,181,1,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,181,2,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,181,3,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,181,4,1,0.500000000000001,0.36,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,181,5,1,0.4,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,181,6,1,0.37192392753484,0.311111111111111,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,181,7,1,0,0.285714285714286,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,181,8,1,0.34753068574288,0.296875,0.603174603174603
"R10-P1","noRouteCompare",1.5,0.75,1,181,9,1,0.0800739742677678,0.166351606805293,0.349206349206349
"R10-P1","noRouteCompare",1.5,0.75,1,181,10,1,0.500000000000001,0.4,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,181,11,1,0,0.163265306122449,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,181,12,1,0,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,181,13,1,0,0.177777777777778,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,181,14,1,0.371923927534841,0.2734375,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,181,15,1,0.2,0.266666666666667,0.555555555555555
"R10-P1","noRouteCompare",1.5,0.75,1,181,16,1,0,0.140495867768595,0.283333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,181,17,1,0.456887652641057,0.285714285714286,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,181,18,1,0.166666666666667,0.1875,0.436363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,181,19,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,181,20,1,0.5,0.296296296296296,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,181,21,1,0.18596196376742,0.2734375,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,181,22,1,0.297180468885217,0.19047619047619,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,181,23,1,0,0.198347107438017,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,181,24,1,0.5,0.296296296296296,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,181,25,1,0.125,0.17687074829932,0.433333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,181,26,1,0.520665246398481,0.256198347107438,0.59047619047619
"R10-P1","noRouteCompare",1.5,0.75,1,181,27,1,0.228443826320529,0.214876033057851,0.464285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,181,28,1,0.333333333333333,0.347222222222222,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,181,29,1,0,0.0737217598097503,0.156565656565657
"R10-P1","noRouteCompare",1.5,0.75,1,181,30,1,0.17376534287144,0.214285714285714,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,182,1,1,0,0.15,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,182,2,1,0.500000000000001,0.4,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,182,3,1,0.153615140206123,0.154320987654321,0.384615384615384
"R10-P1","noRouteCompare",1.5,0.75,1,182,4,1,0.407836178068269,0.284023668639053,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,182,5,1,0.452425242234573,0.305555555555556,0.628571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,182,6,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,182,7,1,0,0.203125,0.433333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,182,8,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,182,9,1,0,0.1875,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,182,10,1,0.142857142857143,0.197530864197531,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,182,11,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,182,12,1,0,0.171875,0.392857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,182,13,1,0.0615497981916733,0.193905817174515,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,182,14,1,0.198301625471675,0.24,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,182,15,1,0,0.149659863945578,0.305555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,182,16,1,0.262379172378534,0.19,0.452380952380952
"R10-P1","noRouteCompare",1.5,0.75,1,182,17,1,0.123733629528873,0.166666666666667,0.342857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,182,18,1,0.296081910965864,0.28,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,182,19,1,0.0370687453709148,0.162570888468809,0.325757575757576
"R10-P1","noRouteCompare",1.5,0.75,1,182,20,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,182,21,1,0.542193222335784,0.354570637119114,0.727272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,182,22,1,0.2,0.208333333333333,0.428571428571428
"R10-P1","noRouteCompare",1.5,0.75,1,182,23,1,0,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,182,24,1,1,0.396694214876033,1
"R10-P1","noRouteCompare",1.5,0.75,1,182,25,1,0.4,0.285714285714286,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,182,26,1,0,0.247933884297521,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,182,27,1,0.326140242169991,0.28125,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,182,28,1,0.296081910965865,0.355029585798817,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,182,29,1,0.333333333333333,0.333333333333333,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,182,30,1,2.303,0.5,1
"R10-P1","noRouteCompare",1.5,0.75,1,183,1,1,0.666666666666666,0.284023668639053,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,183,2,1,0.046129500541836,0.177685950413223,0.367521367521367
"R10-P1","noRouteCompare",1.5,0.75,1,183,3,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,183,4,1,0.420619835714305,0.395061728395062,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,183,5,1,0.0615497981916733,0.193905817174515,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,183,6,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,183,7,1,0.571428571428571,0.332179930795848,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,183,8,1,0,0.277777777777778,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,183,9,1,0,0.3,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,183,10,1,0.166666666666667,0.1875,0.436363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,183,11,1,0.108905603375615,0.200378071833648,0.401515151515152
"R10-P1","noRouteCompare",1.5,0.75,1,183,12,1,0,0.375,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,183,13,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,183,14,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,183,15,1,0.228443826320529,0.25,0.514285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,183,16,1,0,0.224489795918367,0.458333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,183,17,1,0,0.213333333333333,0.444444444444445
"R10-P1","noRouteCompare",1.5,0.75,1,183,18,1,0,0.165289256198347,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,183,19,1,0.259290867921415,0.192627824019025,0.482142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,183,20,1,0.5,0.333333333333333,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,183,21,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,183,22,1,0.110979705696873,0.108843537414966,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,183,23,1,0.648040955482933,0.3,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,183,24,1,0.0508179101714097,0.195,0.393939393939394
"R10-P1","noRouteCompare",1.5,0.75,1,183,25,1,0.185961963767419,0.24,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,183,26,1,0,0.2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,183,27,1,0.75,0.42603550295858,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,183,28,1,0.75,0.414201183431953,0.875
"R10-P1","noRouteCompare",1.5,0.75,1,183,29,1,0.547002715078482,0.294784580498866,0.8125
"R10-P1","noRouteCompare",1.5,0.75,1,183,30,1,0,0.142857142857143,0.291666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,184,1,1,0.296081910965865,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,184,2,1,0.0622211417085689,0.096,0.20979020979021
"R10-P1","noRouteCompare",1.5,0.75,1,184,3,1,0,0.36734693877551,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,184,4,1,0,0.244897959183673,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,184,5,1,0,0.194444444444444,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,184,6,1,0.0256598523774121,0.126953125,0.254901960784314
"R10-P1","noRouteCompare",1.5,0.75,1,184,7,1,0.210309917857152,0.189349112426035,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,184,8,1,0.296081910965864,0.24,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,184,9,1,0,0.104308390022676,0.2875
"R10-P1","noRouteCompare",1.5,0.75,1,184,10,1,0.210309917857152,0.224489795918367,0.488888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,184,11,1,0.296081910965866,0.319444444444444,0.657142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,184,12,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,184,13,1,0,0.197530864197531,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,184,14,1,0.173765342871441,0.21875,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,184,15,1,0.0486717248930347,0.108843537414966,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,184,16,1,0.133159781674394,0.132963988919668,0.307692307692308
"R10-P1","noRouteCompare",1.5,0.75,1,184,17,1,0,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,184,18,1,0,0.266666666666667,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,184,19,1,0.033109265629408,0.0601851851851852,0.13
"R10-P1","noRouteCompare",1.5,0.75,1,184,20,1,0,0.13840830449827,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,184,21,1,0.499999999999999,0.416666666666667,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,184,22,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,184,23,1,1,0.495867768595041,1
"R10-P1","noRouteCompare",1.5,0.75,1,184,24,1,0.575532819894517,0.179930795847751,0.928571428571428
"R10-P1","noRouteCompare",1.5,0.75,1,184,25,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,184,26,1,0.238736309001388,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,184,27,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,184,28,1,0.0754887502163468,0.2265625,0.527272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,184,29,1,0,0.1953125,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,184,30,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,185,1,1,0,0.28125,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,185,2,1,0,0.285714285714286,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,185,3,1,0.289690082142847,0.244897959183673,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,185,4,1,0.5,0.222222222222222,0.642857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,185,5,1,0.206230879965241,0.19,0.452380952380952
"R10-P1","noRouteCompare",1.5,0.75,1,185,6,1,0,0.413223140495868,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,185,7,1,0,0.148148148148148,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,185,8,1,1.386,0.5,1
"R10-P1","noRouteCompare",1.5,0.75,1,185,9,1,0.420619835714305,0.355555555555556,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,185,10,1,0,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,185,11,1,0.177855045948609,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,185,12,1,0.598105502370887,0.1875,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,185,13,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,185,14,1,0.214308863663545,0.228373702422145,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,185,15,1,0,0.247933884297521,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,185,16,1,0.65246931425712,0.346020761245675,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,185,17,1,0.256152144930321,0.2734375,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,185,18,1,0.333333333333334,0.3,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,185,19,1,0.5,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,185,20,1,0,0.277777777777778,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,185,21,1,0,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,185,22,1,0.333333333333333,0.248888888888889,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,185,23,1,0.592163821931731,0.378698224852071,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,185,24,1,0.18596196376742,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,185,25,1,0.173765342871441,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,185,26,1,0,0.277777777777778,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,185,27,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,185,28,1,0.0261471246646543,0.11328125,0.243697478991597
"R10-P1","noRouteCompare",1.5,0.75,1,185,29,1,0.442114108697741,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,185,30,1,0.156802637393765,0.203125,0.433333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,186,1,1,0,0.28125,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,186,2,1,0.333333333333333,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,186,3,1,0.125814583693911,0.163265306122449,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,186,4,1,0.0464127369296615,0.125,0.274725274725275
"R10-P1","noRouteCompare",1.5,0.75,1,186,5,1,0.0732765343053035,0.0946745562130178,0.19047619047619
"R10-P1","noRouteCompare",1.5,0.75,1,186,6,1,0,0.244897959183673,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,186,7,1,0,0.25,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,186,8,1,0.789690082142848,0.36734693877551,0.9
"R10-P1","noRouteCompare",1.5,0.75,1,186,9,1,0.37192392753484,0.311111111111111,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,186,10,1,0.296081910965864,0.3,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,186,11,1,0.250000000000001,0.284023668639053,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,186,12,1,0.0529201095237966,0.136054421768707,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,186,13,1,0.124999999999999,0.140495867768595,0.354166666666667
"R10-P1","noRouteCompare",1.5,0.75,1,186,14,1,0.224351785630847,0.217687074829932,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,186,15,1,0.333333333333333,0.239583333333333,0.511111111111111
"R10-P1","noRouteCompare",1.5,0.75,1,186,16,1,0.148040955482933,0.171875,0.366666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,186,17,1,0.230508027896729,0.171428571428571,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,186,18,1,0.18596196376742,0.224489795918367,0.458333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,186,19,1,0,0.2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,186,20,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,186,21,1,0.17376534287144,0.24,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,186,22,1,0.23935198569284,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,186,23,1,0.420619835714305,0.24,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,186,24,1,0.731614410077142,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,186,25,1,0,0.236686390532544,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,186,26,1,0.266319563348789,0.208333333333333,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,186,27,1,0.228443826320529,0.260355029585799,0.55
"R10-P1","noRouteCompare",1.5,0.75,1,186,28,1,0.370205141055615,0.2496,0.541666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,186,29,1,0.2,0.2734375,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,186,30,1,0.666666666666667,0.414201183431953,0.875
"R10-P1","noRouteCompare",1.5,0.75,1,187,1,1,0.228443826320529,0.24,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,187,2,1,0,0.103305785123967,0.294117647058824
"R10-P1","noRouteCompare",1.5,0.75,1,187,3,1,0.499999999999999,0.416666666666667,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,187,4,1,0.148040955482932,0.246913580246914,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,187,5,1,0,0.277777777777778,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,187,6,1,0.185961963767419,0.24,0.482142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,187,7,1,0,0.347222222222222,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,187,8,1,0,0.198347107438017,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,187,9,1,0,0.285714285714286,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,187,10,1,0,0.201183431952663,0.404761904761905
"R10-P1","noRouteCompare",1.5,0.75,1,187,11,1,0,0.4,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,187,12,1,0.63700877106064,0.224489795918367,0.916666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,187,13,1,0,0.15625,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,187,14,1,0.489120291100807,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,187,15,1,0.666666666666666,0.4,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,187,16,1,0.166666666666667,0.193771626297578,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,187,17,1,0.25,0.284023668639053,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,187,18,1,0,0.319444444444444,0.657142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,187,19,1,0,0.21301775147929,0.428571428571428
"R10-P1","noRouteCompare",1.5,0.75,1,187,20,1,0,0.343195266272189,0.690476190476191
"R10-P1","noRouteCompare",1.5,0.75,1,187,21,1,0.224619919276669,0.225,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,187,22,1,0.24317106447317,0.12,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,187,23,1,1,0.375,1
