"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","H2","Q","Qnorm"
"R-P","noRouteCompare",1.5,0.75,1,147,1,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,147,2,1,0,0.166666666666667,0.375
"R-P","noRouteCompare",1.5,0.75,1,147,3,1,0.18168594392539,0.142857142857143,0.35
"R-P","noRouteCompare",1.5,0.75,1,147,4,1,0.140206611904768,0.221453287197232,0.457142857142857
"R-P","noRouteCompare",1.5,0.75,1,147,5,1,0.25,0.25,0.5
"R-P","noRouteCompare",1.5,0.75,1,147,6,1,0,0.198347107438017,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,147,7,1,0.166976695642006,0.200378071833648,0.420634920634921
"R-P","noRouteCompare",1.5,0.75,1,147,8,1,0.420619835714304,0.3,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,147,9,1,0.333333333333333,0.28125,0.6
"R-P","noRouteCompare",1.5,0.75,1,147,10,1,0,0.14,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,147,11,1,0.215986813031176,0.177777777777778,0.4
"R-P","noRouteCompare",1.5,0.75,1,147,12,1,0.180706275703405,0.222222222222222,0.538461538461539
"R-P","noRouteCompare",1.5,0.75,1,147,13,1,0.166666666666667,0.142857142857143,0.285714285714286
"R-P","noRouteCompare",1.5,0.75,1,147,14,1,0.456887652641057,0.316326530612245,0.688888888888889
"R-P","noRouteCompare",1.5,0.75,1,147,15,1,0.333333333333333,0.284023668639053,0.8
"R-P","noRouteCompare",1.5,0.75,1,147,16,1,0.0483603388175219,0.102079395085066,0.3
"R-P","noRouteCompare",1.5,0.75,1,147,17,1,0.0998567045430763,0.142361111111111,0.431578947368421
"R-P","noRouteCompare",1.5,0.75,1,147,18,1,0.314668521038413,0.28125,0.75
"R-P","noRouteCompare",1.5,0.75,1,147,19,1,0,0.395061728395062,0.8
"R-P","noRouteCompare",1.5,0.75,1,147,20,1,1,0.260355029585799,1.1
"R-P","noRouteCompare",1.5,0.75,1,147,21,1,0,0.296296296296296,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,147,22,1,0.35548305583946,0.225694444444444,0.684210526315789
"R-P","noRouteCompare",1.5,0.75,1,147,23,1,0.176486287860058,0.231292517006803,0.472222222222222
"R-P","noRouteCompare",1.5,0.75,1,147,24,1,0,0.29585798816568,0.625
"R-P","noRouteCompare",1.5,0.75,1,147,25,1,0.685331478961587,0.378698224852071,0.8
"R-P","noRouteCompare",1.5,0.75,1,147,26,1,0,0.197530864197531,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,147,27,1,0,0.2,0.4
"R-P","noRouteCompare",1.5,0.75,1,147,28,1,0.17376534287144,0.207612456747405,0.5
"R-P","noRouteCompare",1.5,0.75,1,147,29,1,0,0.148760330578512,0.375
"R-P","noRouteCompare",1.5,0.75,1,147,30,1,0,0.165289256198347,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,148,1,1,0.289690082142847,0.236686390532544,0.555555555555555
"R-P","noRouteCompare",1.5,0.75,1,148,2,1,0.18596196376742,0.255102040816327,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,148,3,1,0.59216382193173,0.297520661157025,0.75
"R-P","noRouteCompare",1.5,0.75,1,148,4,1,0.0655866428214,0.1484375,0.345454545454545
"R-P","noRouteCompare",1.5,0.75,1,148,5,1,0.355710091897219,0.262975778546713,0.633333333333333
"R-P","noRouteCompare",1.5,0.75,1,148,6,1,0,0.197530864197531,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,148,7,1,1.792,0.444444444444445,1
"R-P","noRouteCompare",1.5,0.75,1,148,8,1,0,0.32,0.666666666666666
"R-P","noRouteCompare",1.5,0.75,1,148,9,1,0,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,148,10,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,148,11,1,0.666666666666667,0.416666666666667,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,148,12,1,0,0.333333333333333,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,148,13,1,1,0.48,1
"R-P","noRouteCompare",1.5,0.75,1,148,14,1,0,0.141975308641975,0.298701298701299
"R-P","noRouteCompare",1.5,0.75,1,148,15,1,0.105904403399339,0.130177514792899,0.366666666666667
"R-P","noRouteCompare",1.5,0.75,1,148,16,1,0.10158358701797,0.124444444444444,0.267942583732057
"R-P","noRouteCompare",1.5,0.75,1,148,17,1,0.333333333333334,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,148,18,1,0.315672356136539,0.227272727272727,0.647058823529412
"R-P","noRouteCompare",1.5,0.75,1,148,19,1,0.211663293444489,0.2208,0.442307692307692
"R-P","noRouteCompare",1.5,0.75,1,148,20,1,0.254382192101732,0.202140309155767,0.447368421052632
"R-P","noRouteCompare",1.5,0.75,1,148,21,1,0.150011342827525,0.185255198487713,0.408333333333333
"R-P","noRouteCompare",1.5,0.75,1,148,22,1,2.197,0.493827160493827,1
"R-P","noRouteCompare",1.5,0.75,1,148,23,1,0,0.2,0.625
"R-P","noRouteCompare",1.5,0.75,1,148,24,1,0,0.4,0.8
"R-P","noRouteCompare",1.5,0.75,1,148,25,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,148,26,1,0,0.197530864197531,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,148,27,1,0,0.413223140495868,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,148,28,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,148,29,1,0.296081910965866,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,148,30,1,0,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,149,1,1,0.121205328442911,0.168574401664932,0.368181818181818
"R-P","noRouteCompare",1.5,0.75,1,149,2,1,1.386,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,149,3,1,0.180136788652026,0.177514792899408,0.451127819548872
"R-P","noRouteCompare",1.5,0.75,1,149,4,1,0.0788793068097947,0.166666666666667,0.355555555555556
"R-P","noRouteCompare",1.5,0.75,1,149,5,1,0,0.0714285714285714,0.166666666666667
"R-P","noRouteCompare",1.5,0.75,1,149,6,1,0.5,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,149,7,1,0.109501065201139,0.136054421768707,0.277777777777778
"R-P","noRouteCompare",1.5,0.75,1,149,8,1,0.331015924081122,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,149,9,1,0.62807607246516,0.355555555555556,0.8
"R-P","noRouteCompare",1.5,0.75,1,149,10,1,0,0.395061728395062,0.8
"R-P","noRouteCompare",1.5,0.75,1,149,11,1,0.214581739575123,0.1664,0.412698412698413
"R-P","noRouteCompare",1.5,0.75,1,149,12,1,0.18596196376742,0.201183431952663,0.425
"R-P","noRouteCompare",1.5,0.75,1,149,13,1,0,0.189349112426036,0.444444444444444
"R-P","noRouteCompare",1.5,0.75,1,149,14,1,0,0.21875,0.583333333333333
"R-P","noRouteCompare",1.5,0.75,1,149,15,1,0.420619835714305,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,149,16,1,0.140206611904768,0.148148148148148,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,149,17,1,0,0.0816326530612245,0.177777777777778
"R-P","noRouteCompare",1.5,0.75,1,149,18,1,0,0.272189349112426,0.547619047619048
"R-P","noRouteCompare",1.5,0.75,1,149,19,1,1.609,0.48,1
"R-P","noRouteCompare",1.5,0.75,1,149,20,1,0.37192392753484,0.339100346020761,0.7
"R-P","noRouteCompare",1.5,0.75,1,149,21,1,0.146954653486742,0.15702479338843,0.447058823529412
"R-P","noRouteCompare",1.5,0.75,1,149,22,1,0.385778086839736,0.25,0.5
"R-P","noRouteCompare",1.5,0.75,1,149,23,1,0,0.333333333333333,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,149,24,1,0.18596196376742,0.242214532871972,0.583333333333333
"R-P","noRouteCompare",1.5,0.75,1,149,25,1,0.31360527478753,0.2734375,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,149,26,1,0.382217491231429,0.2117202268431,0.549019607843137
"R-P","noRouteCompare",1.5,0.75,1,149,27,1,0.113069602859094,0.142011834319527,0.32
"R-P","noRouteCompare",1.5,0.75,1,149,28,1,0.156802637393765,0.227272727272727,0.647058823529412
"R-P","noRouteCompare",1.5,0.75,1,149,29,1,0.420619835714305,0.333333333333333,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,149,30,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,150,1,1,0.224619919276669,0.225,0.6
"R-P","noRouteCompare",1.5,0.75,1,150,2,1,0.31116895117531,0.249134948096886,0.545454545454545
"R-P","noRouteCompare",1.5,0.75,1,150,3,1,0.25,0.277777777777778,0.625
"R-P","noRouteCompare",1.5,0.75,1,150,4,1,0.5,0.296296296296296,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,150,5,1,0,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,150,6,1,0,0.186666666666667,0.388888888888889
"R-P","noRouteCompare",1.5,0.75,1,150,7,1,0.296081910965865,0.249134948096886,0.514285714285714
"R-P","noRouteCompare",1.5,0.75,1,150,8,1,0.579380164285695,0.236686390532544,0.909090909090909
"R-P","noRouteCompare",1.5,0.75,1,150,9,1,0,0.32,0.666666666666666
"R-P","noRouteCompare",1.5,0.75,1,150,10,1,0.456887652641057,0.346666666666667,0.722222222222222
"R-P","noRouteCompare",1.5,0.75,1,150,11,1,0,0.1088,0.298245614035088
"R-P","noRouteCompare",1.5,0.75,1,150,12,1,0.205436695537284,0.199546485260771,0.586666666666667
"R-P","noRouteCompare",1.5,0.75,1,150,13,1,0,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,150,14,1,0.0883814205149973,0.0987654320987654,0.222222222222222
"R-P","noRouteCompare",1.5,0.75,1,150,15,1,0,0.168888888888889,0.339285714285714
"R-P","noRouteCompare",1.5,0.75,1,150,16,1,0.0785552283846198,0.12962962962963,0.466666666666667
"R-P","noRouteCompare",1.5,0.75,1,150,17,1,0.274942968005852,0.217687074829932,0.533333333333333
"R-P","noRouteCompare",1.5,0.75,1,150,18,1,0.22461991927667,0.302469135802469,0.636363636363636
"R-P","noRouteCompare",1.5,0.75,1,150,19,1,1.792,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,150,20,1,0.172180468885217,0.193905817174515,0.388888888888889
"R-P","noRouteCompare",1.5,0.75,1,150,21,1,2.303,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,150,22,1,2.197,0.493827160493827,1
"R-P","noRouteCompare",1.5,0.75,1,150,23,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,150,24,1,0.47870397138568,0.3125,0.727272727272727
"R-P","noRouteCompare",1.5,0.75,1,150,25,1,0,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,150,26,1,0.543112347358942,0.357142857142857,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,150,27,1,0.289690082142847,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,150,28,1,0,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,150,29,1,0.163070121084996,0.262975778546713,0.527777777777778
"R-P","noRouteCompare",1.5,0.75,1,150,30,1,0.239915872883311,0.177693761814745,0.522222222222222
"R-P","noRouteCompare",1.5,0.75,1,151,1,1,0.0591841756374115,0.175,0.466666666666667
"R-P","noRouteCompare",1.5,0.75,1,151,2,1,0,0.222222222222222,0.457142857142857
"R-P","noRouteCompare",1.5,0.75,1,151,3,1,0.218076992091657,0.1952,0.4765625
"R-P","noRouteCompare",1.5,0.75,1,151,4,1,0,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,151,5,1,0.0552605370767005,0.121212121212121,0.244444444444444
"R-P","noRouteCompare",1.5,0.75,1,151,6,1,0.0554671156509522,0.154195011337869,0.425
"R-P","noRouteCompare",1.5,0.75,1,151,7,1,0.100520654976816,0.213333333333333,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,151,8,1,0.500000000000001,0.355029585798817,0.75
"R-P","noRouteCompare",1.5,0.75,1,151,9,1,0,0.208333333333333,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,151,10,1,0,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,151,11,1,0.5,0.160493827160494,0.8125
"R-P","noRouteCompare",1.5,0.75,1,151,12,1,0.404843538275389,0.24,0.5
"R-P","noRouteCompare",1.5,0.75,1,151,13,1,0.16442291849514,0.22,0.458333333333333
"R-P","noRouteCompare",1.5,0.75,1,151,14,1,0,0.197530864197531,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,151,15,1,0.0591841756374113,0.214532871972318,0.430555555555555
"R-P","noRouteCompare",1.5,0.75,1,151,16,1,0.420619835714305,0.3125,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,151,17,1,0.148040955482933,0.221453287197232,0.457142857142857
"R-P","noRouteCompare",1.5,0.75,1,151,18,1,0.324511249783653,0.25,0.5625
"R-P","noRouteCompare",1.5,0.75,1,151,19,1,0.296081910965865,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,151,20,1,0.0722008915855282,0.169421487603306,0.390476190476191
"R-P","noRouteCompare",1.5,0.75,1,151,21,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,151,22,1,0.2251429499526,0.198224852071006,0.437908496732026
"R-P","noRouteCompare",1.5,0.75,1,151,23,1,0,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,151,24,1,0.579380164285695,0.25,0.9
"R-P","noRouteCompare",1.5,0.75,1,151,25,1,0.344360937770434,0.213333333333333,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,151,26,1,0,0.24,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,151,27,1,0.5,0.347222222222222,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,151,28,1,0.5,0.357142857142857,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,151,29,1,0.245931939774576,0.19,0.417582417582418
"R-P","noRouteCompare",1.5,0.75,1,151,30,1,0,0.330578512396694,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,152,1,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,152,2,1,0.271096611167892,0.234567901234568,0.493506493506494
"R-P","noRouteCompare",1.5,0.75,1,152,3,1,0,0.201183431952663,0.404761904761905
"R-P","noRouteCompare",1.5,0.75,1,152,4,1,0.229573958513623,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,152,5,1,0,0.194444444444444,0.7
"R-P","noRouteCompare",1.5,0.75,1,152,6,1,0,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,152,7,1,0.5,0.264462809917355,0.888888888888889
"R-P","noRouteCompare",1.5,0.75,1,152,8,1,0.269577289690815,0.246913580246914,0.615384615384615
"R-P","noRouteCompare",1.5,0.75,1,152,9,1,0.459147917027245,0.198347107438017,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,152,10,1,0,0.1875,0.5
"R-P","noRouteCompare",1.5,0.75,1,152,11,1,0.47870397138568,0.328125,0.7
"R-P","noRouteCompare",1.5,0.75,1,152,12,1,0.499999999999999,0.28,0.875
"R-P","noRouteCompare",1.5,0.75,1,152,13,1,0.177855045948609,0.148148148148148,0.428571428571429
"R-P","noRouteCompare",1.5,0.75,1,152,14,1,0,0.29585798816568,0.625
"R-P","noRouteCompare",1.5,0.75,1,152,15,1,0.228443826320529,0.214876033057851,0.464285714285714
"R-P","noRouteCompare",1.5,0.75,1,152,16,1,0,0.168888888888889,0.339285714285714
"R-P","noRouteCompare",1.5,0.75,1,152,17,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,152,18,1,0.208124331531478,0.1856,0.46031746031746
"R-P","noRouteCompare",1.5,0.75,1,152,19,1,0.289690082142847,0.248888888888889,0.636363636363636
"R-P","noRouteCompare",1.5,0.75,1,152,20,1,0.512304289860641,0.29757785467128,0.716666666666667
"R-P","noRouteCompare",1.5,0.75,1,152,21,1,0.4,0.311111111111111,0.7
"R-P","noRouteCompare",1.5,0.75,1,152,22,1,0,0.142857142857143,0.285714285714286
"R-P","noRouteCompare",1.5,0.75,1,152,23,1,0.500000000000001,0.4,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,152,24,1,0.172270623229357,0.162721893491124,0.359477124183007
"R-P","noRouteCompare",1.5,0.75,1,152,25,1,0.385778086839735,0.243767313019391,0.488888888888889
"R-P","noRouteCompare",1.5,0.75,1,152,26,1,0.499999999999999,0.28,0.875
"R-P","noRouteCompare",1.5,0.75,1,152,27,1,0.311895861892672,0.22,0.523809523809524
"R-P","noRouteCompare",1.5,0.75,1,152,28,1,0,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,152,29,1,0.163070121084996,0.1875,0.4
"R-P","noRouteCompare",1.5,0.75,1,152,30,1,0.105840219047594,0.165289256198347,0.5
"R-P","noRouteCompare",1.5,0.75,1,153,1,1,0.691844273298172,0.203125,0.928571428571429
"R-P","noRouteCompare",1.5,0.75,1,153,2,1,0.125,0.155124653739612,0.358974358974359
"R-P","noRouteCompare",1.5,0.75,1,153,3,1,0.0529614808141448,0.159763313609467,0.321428571428571
"R-P","noRouteCompare",1.5,0.75,1,153,4,1,0.291049025314284,0.247933884297521,0.535714285714286
"R-P","noRouteCompare",1.5,0.75,1,153,5,1,0.150999094973839,0.149584487534626,0.385714285714286
"R-P","noRouteCompare",1.5,0.75,1,153,6,1,0.266319563348789,0.208333333333333,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,153,7,1,0,0.330578512396694,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,153,8,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,153,9,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,153,10,1,0.209759616915338,0.225694444444444,0.684210526315789
"R-P","noRouteCompare",1.5,0.75,1,153,11,1,1.609,0.48,1
"R-P","noRouteCompare",1.5,0.75,1,153,12,1,0.333333333333333,0.330578512396694,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,153,13,1,1,0.375,1
"R-P","noRouteCompare",1.5,0.75,1,153,14,1,0.666666666666667,0.388888888888889,0.875
"R-P","noRouteCompare",1.5,0.75,1,153,15,1,0.18596196376742,0.21301775147929,0.428571428571429
"R-P","noRouteCompare",1.5,0.75,1,153,16,1,0,0.0987654320987655,0.25
"R-P","noRouteCompare",1.5,0.75,1,153,17,1,1.792,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,153,18,1,0,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,153,19,1,0.112933698221879,0.14,0.282828282828283
"R-P","noRouteCompare",1.5,0.75,1,153,20,1,0,0.124567474048443,0.3
"R-P","noRouteCompare",1.5,0.75,1,153,21,1,0.194843230231427,0.1875,0.5
"R-P","noRouteCompare",1.5,0.75,1,153,22,1,0.228443826320529,0.214876033057851,0.464285714285714
"R-P","noRouteCompare",1.5,0.75,1,153,23,1,0.456887652641058,0.319526627218935,0.675
"R-P","noRouteCompare",1.5,0.75,1,153,24,1,1,0.32,1
"R-P","noRouteCompare",1.5,0.75,1,153,25,1,0.789690082142847,0.355555555555556,0.909090909090909
"R-P","noRouteCompare",1.5,0.75,1,153,26,1,0.2,0.244897959183673,0.5
"R-P","noRouteCompare",1.5,0.75,1,153,27,1,0.253953169047639,0.162109375,0.377272727272727
"R-P","noRouteCompare",1.5,0.75,1,153,28,1,0.271556173679471,0.263038548752834,0.527272727272727
"R-P","noRouteCompare",1.5,0.75,1,153,29,1,0.666666666666667,0.266666666666667,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,153,30,1,0.37192392753484,0.27681660899654,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,154,1,1,0.550760161446661,0.3125,0.727272727272727
"R-P","noRouteCompare",1.5,0.75,1,154,2,1,0,0.138888888888889,0.5
"R-P","noRouteCompare",1.5,0.75,1,154,3,1,0.194843230231427,0.266666666666667,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,154,4,1,0.117180513282514,0.159763313609467,0.321428571428571
"R-P","noRouteCompare",1.5,0.75,1,154,5,1,0.128125949042536,0.160493827160494,0.325
"R-P","noRouteCompare",1.5,0.75,1,154,6,1,0.400000000000001,0.29585798816568,0.625
"R-P","noRouteCompare",1.5,0.75,1,154,7,1,0,0.125,0.25
"R-P","noRouteCompare",1.5,0.75,1,154,8,1,0.201561466700528,0.21,0.461538461538462
"R-P","noRouteCompare",1.5,0.75,1,154,9,1,0,0.194444444444444,0.7
"R-P","noRouteCompare",1.5,0.75,1,154,10,1,0.0793405117410474,0.123662306777646,0.337662337662338
"R-P","noRouteCompare",1.5,0.75,1,154,11,1,0.250698214594781,0.18140589569161,0.5
"R-P","noRouteCompare",1.5,0.75,1,154,12,1,0.333333333333333,0.28125,0.6
"R-P","noRouteCompare",1.5,0.75,1,154,13,1,0.470407912181294,0.29757785467128,0.651515151515152
"R-P","noRouteCompare",1.5,0.75,1,154,14,1,0,0.296296296296296,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,154,15,1,0,0.194444444444444,0.7
"R-P","noRouteCompare",1.5,0.75,1,154,16,1,0.0394827709561476,0.196597353497164,0.393939393939394
"R-P","noRouteCompare",1.5,0.75,1,154,17,1,0,0.244897959183673,0.6
"R-P","noRouteCompare",1.5,0.75,1,154,18,1,0,0.296296296296296,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,154,19,1,0,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,154,20,1,0.0402501748984834,0.132231404958678,0.285714285714286
"R-P","noRouteCompare",1.5,0.75,1,154,21,1,0,0.395061728395062,0.8
"R-P","noRouteCompare",1.5,0.75,1,154,22,1,0.564475467872424,0.3,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,154,23,1,0,0.24,0.5
"R-P","noRouteCompare",1.5,0.75,1,154,24,1,0.666666666666667,0.416666666666667,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,154,25,1,0,0.330578512396694,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,154,26,1,0.327684260777704,0.28125,0.5625
"R-P","noRouteCompare",1.5,0.75,1,154,27,1,0.490333260341932,0.267361111111111,0.647058823529412
"R-P","noRouteCompare",1.5,0.75,1,154,28,1,0.56654451203379,0.260416666666667,0.789473684210526
"R-P","noRouteCompare",1.5,0.75,1,154,29,1,0.360312748982987,0.296296296296296,0.631578947368421
"R-P","noRouteCompare",1.5,0.75,1,154,30,1,0.250000000000001,0.284023668639053,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,155,1,1,0.318222148485491,0.241965973534972,0.533333333333333
"R-P","noRouteCompare",1.5,0.75,1,155,2,1,0.123306014592165,0.145404663923182,0.481818181818182
"R-P","noRouteCompare",1.5,0.75,1,155,3,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,155,4,1,0,0.333333333333333,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,155,5,1,0.163070121084996,0.185185185185185,0.461538461538462
"R-P","noRouteCompare",1.5,0.75,1,155,6,1,0.286169717468342,0.249307479224377,0.642857142857143
"R-P","noRouteCompare",1.5,0.75,1,155,7,1,0,0.28099173553719,0.607142857142857
"R-P","noRouteCompare",1.5,0.75,1,155,8,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,155,9,1,0.0539205358688191,0.136054421768707,0.375
"R-P","noRouteCompare",1.5,0.75,1,155,10,1,0.375271527897971,0.27,0.545454545454545
"R-P","noRouteCompare",1.5,0.75,1,155,11,1,0.0703088499419187,0.102040816326531,0.263157894736842
"R-P","noRouteCompare",1.5,0.75,1,155,12,1,0,0.142857142857143,0.285714285714286
"R-P","noRouteCompare",1.5,0.75,1,155,13,1,0,0.177777777777778,0.454545454545455
"R-P","noRouteCompare",1.5,0.75,1,155,14,1,0.25,0.306122448979592,0.625
"R-P","noRouteCompare",1.5,0.75,1,155,15,1,0,0.103806228373702,0.208333333333333
"R-P","noRouteCompare",1.5,0.75,1,155,16,1,0,0.1875,0.5
"R-P","noRouteCompare",1.5,0.75,1,155,17,1,0,0.395061728395062,0.8
"R-P","noRouteCompare",1.5,0.75,1,155,18,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,155,19,1,0,0.16,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,155,20,1,0.135548305583946,0.191358024691358,0.402597402597403
"R-P","noRouteCompare",1.5,0.75,1,155,21,1,0,0.0950413223140496,0.270588235294118
"R-P","noRouteCompare",1.5,0.75,1,155,22,1,0,0.122448979591837,0.266666666666667
"R-P","noRouteCompare",1.5,0.75,1,155,23,1,0.666666666666667,0.347107438016529,0.875
"R-P","noRouteCompare",1.5,0.75,1,155,24,1,0.800000000000001,0.4,0.9
"R-P","noRouteCompare",1.5,0.75,1,155,25,1,0.245004525130805,0.204081632653061,0.5625
"R-P","noRouteCompare",1.5,0.75,1,155,26,1,0.4,0.311111111111111,0.7
"R-P","noRouteCompare",1.5,0.75,1,155,27,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,155,28,1,1,0.486111111111111,1
"R-P","noRouteCompare",1.5,0.75,1,155,29,1,0,0.395061728395062,0.8
"R-P","noRouteCompare",1.5,0.75,1,155,30,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,156,1,1,0.5,0.296296296296296,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,156,2,1,0.163223751176333,0.17283950617284,0.346153846153846
"R-P","noRouteCompare",1.5,0.75,1,156,3,1,0.119368154500694,0.18,0.363636363636364
"R-P","noRouteCompare",1.5,0.75,1,156,4,1,0,0.136054421768707,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,156,5,1,0,0.222222222222222,0.8
"R-P","noRouteCompare",1.5,0.75,1,156,6,1,0.333333333333334,0.291666666666667,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,156,7,1,0,0.1875,0.5
"R-P","noRouteCompare",1.5,0.75,1,156,8,1,0.210309917857153,0.293333333333333,0.611111111111111
"R-P","noRouteCompare",1.5,0.75,1,156,9,1,0.109441822476939,0.1484375,0.298039215686275
"R-P","noRouteCompare",1.5,0.75,1,156,10,1,0,0.126984126984127,0.254545454545455
"R-P","noRouteCompare",1.5,0.75,1,156,11,1,0.196777678725962,0.214532871972318,0.430555555555556
"R-P","noRouteCompare",1.5,0.75,1,156,12,1,0.0663886945572397,0.136054421768707,0.288461538461538
"R-P","noRouteCompare",1.5,0.75,1,156,13,1,0.494934518115491,0.329861111111111,0.664335664335664
"R-P","noRouteCompare",1.5,0.75,1,156,14,1,0.555877133551202,0.333333333333333,0.75
"R-P","noRouteCompare",1.5,0.75,1,156,15,1,0.210309917857153,0.293333333333333,0.611111111111111
"R-P","noRouteCompare",1.5,0.75,1,156,16,1,0,0.333333333333333,0.75
"R-P","noRouteCompare",1.5,0.75,1,156,17,1,0.214308863663544,0.259259259259259,0.583333333333333
"R-P","noRouteCompare",1.5,0.75,1,156,18,1,0.333333333333333,0.28125,0.6
"R-P","noRouteCompare",1.5,0.75,1,156,19,1,0.256251898085073,0.221606648199446,0.512820512820513
"R-P","noRouteCompare",1.5,0.75,1,156,20,1,0,0.189349112426035,0.380952380952381
