"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","Q1","Q2","groupQuality"
"R-P","noRouteCompare",1.5,0.75,1,10,11,1,0.02123724,0.00954696,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,10,12,1,0.02035005,0.00581635,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,10,13,1,0.00187226,0.01243773,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,10,14,1,0.01911455,0.00986341,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,10,15,1,0.0090219,0.01482438,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,10,16,1,0.0083336,0.0157926,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,10,17,1,0.0244667,0.00182213,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,10,18,1,0.01092618,0.03090941,0.634237403516635
"R-P","noRouteCompare",1.5,0.75,1,10,19,1,0.0087565,0.00130692,0.151008905599199
"R-P","noRouteCompare",1.5,0.75,1,10,20,1,0.01049356,0.00519506,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,10,21,1,0.01568407,0.01145998,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,10,22,1,0.012414,0.02583277,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,10,23,1,0.0152862,0.01265519,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,10,24,1,0.0076206,0.00848232,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,10,25,1,0.00176919,0.00825593,0.151008905599199
"R-P","noRouteCompare",1.5,0.75,1,10,26,1,0.01215926,0.00738037,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,10,27,1,0.0115662,0.00755745,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,10,28,1,0.01092618,0.0164157,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,10,29,1,0.01045359,0.00749586,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,10,30,1,0.00917639,0.00868861,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,11,1,1,0.00697756,0.0090035,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,11,2,1,0.0184611,0.01378558,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,11,3,1,0.00745129,0.01488645,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,11,4,1,0.01140219,0.00936263,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,11,5,1,0.00874977,0.00884103,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,11,6,1,0.00509309,0.02673974,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,11,7,1,0.01015503,0.03372219,0.664439184636475
"R-P","noRouteCompare",1.5,0.75,1,11,8,1,0.00789195,0.01070301,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,11,9,1,0.00660886,0.00560686,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,11,10,1,0.01030197,0.02245756,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,11,11,1,0.01385097,0.02104078,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,11,12,1,0.00999426,0.00517808,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,11,13,1,0.00923211,0.00780882,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,11,14,1,0.00710077,0.00937323,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,11,15,1,0.01598215,0.00428066,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,11,16,1,0.02392128,0.00825625,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,11,17,1,0.0025118,0.02899923,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,11,18,1,0.0025118,0.02450185,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,11,19,1,0.0093603,0.02017371,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,11,20,1,0.00504927,0.00745872,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,11,21,1,0.01304911,0.00526399,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,11,22,1,0.01014386,0.00664823,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,11,23,1,0.01743766,0.0054057,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,11,24,1,0.01325287,0.00635074,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,11,25,1,0.00516256,0.01629651,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,11,26,1,0.00909522,0.02312371,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,11,27,1,0.01334624,0.01553788,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,11,28,1,0.00915106,0.01247976,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,11,29,1,0.00982526,0.00850014,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,11,30,1,0.02277292,0.01144263,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,12,1,1,0.0066147,0.00635074,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,12,2,1,0.01070969,0.01149333,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,12,3,1,0.00457654,0.01289507,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,12,4,1,0.00191166,0.01500525,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,12,5,1,0.01941837,0.00911693,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,12,6,1,0.00679436,0.01384834,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,12,7,1,0.01715066,0.005252,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,12,8,1,0.01230136,0.00381796,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,12,9,1,0.00645334,0.03219337,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,12,10,1,0.00576414,0.01775141,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,12,11,1,0.00681738,0.01465633,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,12,12,1,0.01238534,0.00508983,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,12,13,1,0.01203593,0.00573845,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,12,14,1,0.00524246,0.01076978,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,12,15,1,0.01281117,0.00985326,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,12,16,1,0.02331126,0.00624016,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,12,17,1,0.01200934,0.01962117,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,12,18,1,0.01297904,0.01578875,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,12,19,1,0.01482283,0.00747044,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,12,20,1,0.02097146,0.0172049,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,12,21,1,0.00772102,0.04656484,0.815448090235674
"R-P","noRouteCompare",1.5,0.75,1,12,22,1,0.01480094,0.00380478,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,12,23,1,0.005051,0.04116233,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,12,24,1,0.00483846,0.02620476,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,12,25,1,0.01203517,0.01806519,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,12,26,1,0.00772349,0.03244292,0.604035622396795
"R-P","noRouteCompare",1.5,0.75,1,12,27,1,0.02163627,0.00395771,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,12,28,1,0.00542834,0.04656484,0.785246309115834
"R-P","noRouteCompare",1.5,0.75,1,12,29,1,0.01155178,0.00519399,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,12,30,1,0.0067432,0.04302953,0.755044527995994
"R-P","noRouteCompare",1.5,0.75,1,13,1,1,0.0174447,0.00290793,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,13,2,1,0.01265519,0.00176919,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,13,3,1,0.0168121,0.00299356,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,13,4,1,0.0091848,0.00952028,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,13,5,1,0.0025118,0.00622786,0.135908015039279
"R-P","noRouteCompare",1.5,0.75,1,13,6,1,0.02134182,0.00410185,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,13,7,1,0.01510233,0.00576414,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,13,8,1,0.03741784,0.00979912,0.709741856316234
"R-P","noRouteCompare",1.5,0.75,1,13,9,1,0.032353,0.00876083,0.619136512956715
"R-P","noRouteCompare",1.5,0.75,1,13,10,1,0.01162409,0.00608696,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,13,11,1,0.00528059,0.00968365,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,13,12,1,0.00936734,0.00361832,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,13,13,1,0.00961386,0.01003554,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,13,14,1,0.01278278,0.00829098,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,13,15,1,0.02347926,0.00446681,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,13,16,1,0.00294243,0.01506448,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,13,17,1,0.0086788,0.00923211,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,13,18,1,0.00638321,0.03372219,0.604035622396795
"R-P","noRouteCompare",1.5,0.75,1,13,19,1,0.00799474,0.00922811,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,13,20,1,0.0052499,0.0158287,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,13,21,1,0.01683519,0.01243773,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,13,22,1,0.0070379,0.01522326,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,13,23,1,0.00427444,0.02202194,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,13,24,1,0.00522123,0.03372219,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,13,25,1,0.0121791,0.0049419,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,13,26,1,0.00349152,0.02577907,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,13,27,1,0.00499909,0.00488889,0.151008905599199
"R-P","noRouteCompare",1.5,0.75,1,13,28,1,0.01632709,0.00956453,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,13,29,1,0.01527759,0.01648478,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,13,30,1,0.0025118,0.02211152,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,14,1,1,0.01108783,0.0203685,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,14,2,1,0.00598515,0.02044883,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,14,3,1,0.0235712,0.00548998,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,14,4,1,0.01977188,0.00841552,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,14,5,1,0.00176919,0.02923016,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,14,6,1,0.01733908,0.00523035,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,14,7,1,0.01664286,0.0078818,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,14,8,1,0.03039393,0.00528656,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,14,9,1,0.01172862,0.01018333,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,14,10,1,0.0155065,0.00898001,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,14,11,1,0.022657,0.00148292,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,14,12,1,0.02495723,0.00579216,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,14,13,1,0.01633785,0.01156804,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,14,14,1,0.01458513,0.01470803,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,14,15,1,0.01334979,0.02196937,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,14,16,1,0.00300023,0.0173423,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,14,17,1,0.01815195,0.01860214,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,14,18,1,0.01493745,0.01334946,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,14,19,1,0.01204631,0.01342029,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,14,20,1,0.03345715,0.00640993,0.604035622396795
"R-P","noRouteCompare",1.5,0.75,1,14,21,1,0.01031723,0.01594397,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,14,22,1,0.00176919,0.02048489,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,14,23,1,0.02547553,0.00687288,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,14,24,1,0.00559043,0.01044651,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,14,25,1,0.00530471,0.0310188,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,14,26,1,0.03488546,0.00569613,0.619136512956715
"R-P","noRouteCompare",1.5,0.75,1,14,27,1,0.03793317,0.01351356,0.770145418555914
"R-P","noRouteCompare",1.5,0.75,1,14,28,1,0.00699056,0.01233456,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,14,29,1,0.0077745,0.01759717,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,14,30,1,0.031644,0.00516822,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,15,1,1,0.00988992,0.01192772,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,15,2,1,0.02411738,0.01004721,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,15,3,1,0.00112306,0.02258282,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,15,4,1,0.01514522,0.00642177,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,15,5,1,0.00573653,0.00698671,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,15,6,1,0.02220648,0.00154545,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,15,7,1,0.00895129,0.01061142,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,15,8,1,0.02615166,0.00512537,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,15,9,1,0.01043518,0.00444975,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,15,10,1,0.00788391,0.03769114,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,15,11,1,0.00993931,0.00812536,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,15,12,1,0.02303673,0.01184382,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,15,13,1,0.00890912,0.01334624,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,15,14,1,0.03103242,0.01243773,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,15,15,1,0.02528028,0.00806044,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,15,16,1,0.02393759,0.00934401,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,15,17,1,0.01752791,0.02020179,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,15,18,1,0.00917639,0.00667984,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,15,19,1,0.00527799,0.01022255,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,15,20,1,0.00454487,0.01195662,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,15,21,1,0.0131521,0.01243773,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,15,22,1,0.01354195,0.00804246,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,15,23,1,0.02545942,0.00523382,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,15,24,1,0.00799985,0.01334624,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,15,25,1,0.02153002,0.01719113,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,15,26,1,0.02130309,0.00912866,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,15,27,1,0.02130309,0.02120484,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,15,28,1,0.00522766,0.02211152,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,15,29,1,0.01354195,0.03372219,0.709741856316234
"R-P","noRouteCompare",1.5,0.75,1,15,30,1,0.0222433,0.03372219,0.845649871355513
"R-P","noRouteCompare",1.5,0.75,1,16,1,1,0.00886623,0.01106808,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,16,2,1,0.02086719,0.01069671,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,16,3,1,0.01495072,0.00454487,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,16,4,1,0.01266181,0.0106076,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,16,5,1,0.01521325,0.00779163,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,16,6,1,0.001632,0.01486347,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,16,7,1,0.03458045,0.00593166,0.619136512956715
"R-P","noRouteCompare",1.5,0.75,1,16,8,1,0.01150913,0.00707674,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,16,9,1,0.0212789,0.00337966,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,16,10,1,0.00833304,0.0117761,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,16,11,1,0.02488431,0.00499036,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,16,12,1,0.01649744,0.00199099,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,16,13,1,0.00528492,0.01711725,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,16,14,1,0.00454487,0.0250548,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,16,15,1,0.02301825,0.00284406,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,16,16,1,0.02375763,0.00707674,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,16,17,1,0.01634209,0.00860925,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,16,18,1,0.00083477,0.01789226,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,16,19,1,0.01712689,0.00507578,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,16,20,1,0.04085411,0.00522766,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,16,21,1,0.00454487,0.01244746,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,16,22,1,0.00624996,0.00281996,0.135908015039279
"R-P","noRouteCompare",1.5,0.75,1,16,23,1,0.00532029,0.02671818,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,16,24,1,0.02103398,0.00725283,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,16,25,1,0.00593604,0.0248369,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,16,26,1,0.04302953,0.00532139,0.724842746876154
"R-P","noRouteCompare",1.5,0.75,1,16,27,1,0.03204104,0.00998099,0.634237403516635
"R-P","noRouteCompare",1.5,0.75,1,16,28,1,0.02164454,0.00808628,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,16,29,1,0.02094138,0.00779626,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,16,30,1,0.01985122,0.00695933,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,17,1,1,0.03425774,0.00121402,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,17,2,1,0.01192394,0.00540457,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,17,3,1,0.01479156,0.01398777,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,17,4,1,0.01245426,0.00861806,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,17,5,1,0.0141215,0.0052284,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,17,6,1,0.00517978,0.02040649,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,17,7,1,0.0049468,0.01742331,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,17,8,1,0.00778652,0.00795733,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,17,9,1,0.01484292,0.01288191,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,17,10,1,0.01624774,0.01070385,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,17,11,1,0.01508831,0.01014885,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,17,12,1,0.00650386,0.01489222,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,17,13,1,0.04656484,0,0.709741856316234
"R-P","noRouteCompare",1.5,0.75,1,17,14,1,0.01375319,0.01112724,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,17,15,1,0.01137244,0.01424495,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,17,16,1,0.00120961,0.01498636,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,17,17,1,0.01557131,0.0025118,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,17,18,1,0.00546337,0.01516519,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,17,19,1,0.03212645,0.00367696,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,17,20,1,0.00327534,0.02880412,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,17,21,1,0.01760585,0.00396386,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,17,22,1,0.00856634,0.00598075,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,17,23,1,0.0172049,0.01633795,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,17,24,1,0.00658674,0.01353858,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,17,25,1,0.00705469,0.02366883,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,17,26,1,0.00763921,0.00440351,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,17,27,1,0.01258738,0.00719232,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,17,28,1,0.03741784,0.0040844,0.634237403516635
"R-P","noRouteCompare",1.5,0.75,1,17,29,1,0.01558602,0.00273829,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,17,30,1,0.00936142,0.00506235,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,18,1,1,0.00874234,0.0053781,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,18,2,1,0.00151814,0.02593325,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,18,3,1,0.00639228,0.008232,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,18,4,1,0.00490901,0.03037503,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,18,5,1,0.00633014,0.01370509,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,18,6,1,0.00508894,0.0190633,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,18,7,1,0.01535036,0.00149629,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,18,8,1,0.02775981,0.00294491,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,18,9,1,0.00519919,0.00906355,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,18,10,1,0.00429328,0.01365499,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,18,11,1,0.00432316,0.01392,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,18,12,1,0.00257856,0.01154828,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,18,13,1,0.0105878,0.01074258,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,18,14,1,0.00483846,0.02441603,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,18,15,1,0.0175057,0.00507332,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,18,16,1,0.02428407,0.00502058,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,18,17,1,0.00799375,0.00524129,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,18,18,1,0.00897393,0.00524993,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,18,19,1,0.01610868,0.01148418,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,18,20,1,0.02361218,0.00728854,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,18,21,1,0.01925377,0.01544642,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,18,22,1,0.00681268,0.0158416,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,18,23,1,0.00788503,0.0182404,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,18,24,1,0.00751631,0.01998081,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,18,25,1,0.01044651,0.02162729,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,18,26,1,0.00365319,0.01415595,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,18,27,1,0.02305268,0.00416374,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,18,28,1,0.0017279,0.01161066,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,18,29,1,0.01426836,0.02426377,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,18,30,1,0.00522766,0.02779015,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,19,1,1,0.01582222,0.00712317,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,19,2,1,0.01167767,0.00596173,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,19,3,1,0.0137114,0.01334624,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,19,4,1,0.00875569,0.00494201,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,19,5,1,0.02546175,0.01229648,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,19,6,1,0.01116347,0.00832713,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,19,7,1,0.0076324,0.01297488,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,19,8,1,0.01319551,0.00852481,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,19,9,1,0.00453843,0.01232239,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,19,10,1,0.00757802,0.03536833,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,19,11,1,0.00868861,0.02226123,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,19,12,1,0.00259079,0.01434754,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,19,13,1,0.00338354,0.02047198,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,19,14,1,0.00536266,0.02091067,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,19,15,1,0.00475736,0.0130033,0.271816030078558
